CONSECUTIVO,COMPRA_CARTERA,EDAD,ACIERTA,QUANTO,ACT_LAB,ANT_DAV,SALDO_DAV_ANT,SALDO_DAV_ACT,CUPO_DAV,ANT_SF,SALDO_SF_ANT,SALDO_SF_ACT,CUPO_SF,NUM_PROD_P1,NUM_PROD_P2,NUM_PROD_P3,NUM_PROD_P4,ENTIDAD_COMPRA
7873,0,60.0,843.0,9158.0,E,0.92,6438.0,2462.0,11999.0,32.67,32502.0,32967.0,11999.0,0.0,1.0,2.0,1.0,
7874,0,40.0,915.0,4140.0,E,3.17,944.0,1287.0,7999.0,9.08,5392.0,5241.0,7999.0,0.0,2.0,1.0,0.0,
7875,0,50.0,793.0,3991.0,,12.33,2347.0,1565.0,3009.0,8.17,67381.0,68666.0,3009.0,0.0,7.0,1.0,0.0,
7876,0,32.0,648.0,1705.0,E,0.67,5764.0,5934.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
7877,0,32.0,815.0,1846.0,E,4.25,2437.0,2654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7878,0,24.0,563.0,1275.0,E,0.58,3752.0,3824.0,99.0,0.42,632.0,711.0,99.0,0.0,0.0,0.0,1.0,
7879,0,24.0,692.0,1167.0,E,1.58,6484.0,6579.0,281.0,4.0,2264.0,2324.0,281.0,0.0,1.0,1.0,0.0,
7880,0,32.0,739.0,2765.0,E,0.67,757.0,551.0,1499.0,0.58,10996.0,12671.0,1499.0,0.0,2.0,0.0,0.0,
7881,0,40.0,696.0,3287.0,E,10.58,1335.0,2436.0,6599.0,12.67,0.0,0.0,6599.0,0.0,0.0,1.0,0.0,
7882,0,40.0,711.0,2062.0,,1.58,2458.0,2093.0,7999.0,5.42,1076.0,1642.0,7999.0,0.0,2.0,0.0,0.0,
7883,0,60.0,803.0,1623.0,E,1.33,1569.0,1613.0,2399.0,0.0,0.0,0.0,2399.0,0.0,0.0,0.0,0.0,
7884,1,40.0,453.0,4090.0,E,9.0,2456.82,910.05,3879.0,8.0,15561.0,17796.0,3879.0,0.0,2.0,3.0,2.0,P3
7885,1,40.0,851.0,5763.0,I,4.08,11043.26,1674.24,21129.0,7.33,24718.0,37096.0,21129.0,3.0,1.0,1.0,0.0,P1
7886,0,50.0,875.0,10368.0,E,21.08,2323.0,2361.0,4519.0,12.58,28877.0,30203.0,4519.0,0.0,2.0,1.0,2.0,
7887,0,60.0,519.0,29174.0,I,26.92,4577.0,5922.0,69084.0,16.75,171167.0,247731.0,69084.0,0.0,5.0,2.0,2.0,
7888,0,50.0,341.0,7742.0,E,1.83,11259.0,11033.0,11999.0,7.58,66033.0,67532.0,11999.0,0.0,0.0,1.0,6.0,
7889,0,50.0,610.0,6128.0,E,16.67,55571.0,59668.0,14090.0,21.42,15296.0,15296.0,14090.0,0.0,3.0,0.0,1.0,
7890,0,50.0,826.0,3618.0,E,2.08,7111.0,7246.0,0.0,15.08,6201.0,6061.0,0.0,1.0,3.0,2.0,0.0,
7891,1,32.0,678.0,6003.0,E,2.25,5267.69,2417.08,5199.0,6.5,52149.0,56843.0,5199.0,0.0,0.0,2.0,2.0,P3
7892,0,50.0,727.0,6716.0,E,0.75,1638.0,2695.0,6220.0,8.5,119132.0,119671.0,6220.0,4.0,0.0,0.0,1.0,
7893,1,32.0,775.0,2070.0,E,1.08,29036.35,287.37,0.0,0.0,0.0,28699.0,0.0,0.0,0.0,0.0,0.0,P1
7894,0,40.0,412.0,3196.0,E,6.33,8842.0,7022.0,8999.0,0.0,0.0,0.0,8999.0,0.0,0.0,0.0,0.0,
7895,0,40.0,826.0,6186.0,E,13.83,6224.0,6620.0,9609.0,9.67,39358.0,40406.0,9609.0,0.0,3.0,1.0,3.0,
7896,0,40.0,807.0,3776.0,E,2.08,15719.0,15472.0,8533.0,9.25,436.0,231.0,8533.0,0.0,1.0,1.0,0.0,
7897,1,32.0,750.0,3627.0,E,0.33,18335.64,2.83,2399.0,2.75,2432.0,24610.0,2399.0,0.0,1.0,0.0,0.0,P2
7898,1,50.0,835.0,9158.0,I,3.17,6726.49,1981.89,22599.0,0.58,0.0,11428.0,22599.0,0.0,1.0,0.0,0.0,P2
7899,0,24.0,570.0,2550.0,E,0.5,33102.0,33102.0,0.0,2.75,2022.0,2018.0,0.0,0.0,0.0,0.0,1.0,
7900,0,40.0,618.0,3834.0,E,4.25,11158.0,11158.0,0.0,5.33,8690.0,10496.0,0.0,0.0,1.0,1.0,0.0,
7901,1,70.0,684.0,5945.0,E,8.58,2971.8,1472.34,8199.0,0.58,87260.0,88573.0,8199.0,0.0,1.0,0.0,1.0,P2
7902,1,60.0,884.0,15055.0,E,24.75,4219.9,1414.86,13385.0,23.75,29970.0,34357.0,13385.0,0.0,0.0,1.0,7.0,P4
7903,0,40.0,625.0,1797.0,E,1.0,2994.0,3100.0,0.0,3.42,640.0,699.0,0.0,0.0,1.0,0.0,0.0,
7904,0,60.0,790.0,3130.0,I,16.67,1356.0,1721.0,12799.0,0.0,0.0,0.0,12799.0,0.0,0.0,0.0,0.0,
7905,1,60.0,831.0,15460.0,E,0.25,7857.68,851.33,42899.0,12.67,656.0,5278.0,42899.0,0.0,3.0,2.0,0.0,P2
7906,1,40.0,756.0,3560.0,E,1.83,1819.07,716.21,3599.0,3.25,25297.0,27613.0,3599.0,0.0,3.0,1.0,0.0,P2
7907,0,60.0,854.0,4413.0,E,2.33,34427.0,35288.0,4499.0,4.58,0.0,0.0,4499.0,0.0,1.0,1.0,0.0,
7908,0,24.0,771.0,1581.0,E,1.42,4854.0,5067.0,8499.0,0.0,0.0,0.0,8499.0,0.0,0.0,0.0,0.0,
7909,0,50.0,722.0,1722.0,E,2.0,12120.0,12253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7910,0,60.0,665.0,1730.0,E,3.25,1436.0,1347.0,1499.0,2.58,7.0,1097.0,1499.0,1.0,0.0,0.0,0.0,
7911,0,24.0,551.0,2848.0,E,0.25,12156.0,12228.0,5199.0,3.83,30600.0,30890.0,5199.0,0.0,0.0,2.0,1.0,
7912,1,50.0,847.0,10690.0,P,1.83,3046.43,558.91,14999.0,7.75,12165.0,37362.0,14999.0,3.0,1.0,1.0,0.0,P1
7913,0,40.0,848.0,3196.0,E,2.33,1528.0,1682.0,1899.0,4.08,5215.0,5519.0,1899.0,0.0,1.0,0.0,2.0,
7914,0,40.0,347.0,2608.0,E,3.25,4791.0,4793.0,4799.0,7.08,11027.0,11470.0,4799.0,1.0,2.0,0.0,0.0,
7915,1,70.0,864.0,21365.0,I,41.83,2556.87,1056.94,22599.0,16.25,222375.0,243230.0,22599.0,3.0,3.0,0.0,0.0,P1
7916,0,24.0,734.0,2045.0,E,2.0,447.0,117.0,1999.0,2.92,63.0,0.0,1999.0,0.0,0.0,2.0,0.0,
7917,0,40.0,834.0,3386.0,E,5.83,25035.0,6716.0,11999.0,5.83,0.0,0.0,11999.0,1.0,0.0,0.0,0.0,
7918,1,32.0,782.0,7693.0,E,0.83,1933.21,0.0,3699.0,2.33,114756.0,116395.0,3699.0,6.0,1.0,2.0,1.0,P1
7919,0,32.0,757.0,2004.0,E,1.0,7359.0,7635.0,0.0,3.17,2882.0,2967.0,0.0,0.0,0.0,0.0,1.0,
7920,1,60.0,384.0,14599.0,E,26.17,4705.24,1040.21,10729.0,3.83,21960.0,39202.0,10729.0,0.0,1.0,0.0,1.0,P2
7921,1,40.0,727.0,27493.0,I,16.0,12559.15,6048.22,63439.0,7.75,228434.0,232770.0,63439.0,0.0,2.0,1.0,6.0,P4
7922,1,32.0,813.0,5308.0,E,0.75,1700.87,0.0,14000.0,0.75,0.0,12131.0,14000.0,0.0,2.0,1.0,0.0,P2
7923,1,40.0,824.0,2972.0,E,8.33,4332.23,187.27,5899.0,8.0,2985.0,7545.0,5899.0,0.0,2.0,1.0,0.0,P2
7924,1,40.0,826.0,6235.0,E,5.0,9260.95,89.09,18259.0,4.17,0.0,9489.0,18259.0,0.0,1.0,1.0,0.0,P2
7925,0,40.0,150.0,2641.0,E,7.25,431.0,431.0,499.0,9.25,13565.0,13314.0,499.0,3.0,2.0,1.0,1.0,
7926,0,60.0,665.0,3221.0,E,5.0,1452.0,1776.0,4060.0,4.0,0.0,0.0,4060.0,0.0,0.0,0.0,1.0,
7927,0,24.0,723.0,1159.0,E,0.75,7815.0,7865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7928,0,60.0,817.0,7991.0,I,18.42,5521.0,6285.0,68800.0,9.17,0.0,0.0,68800.0,1.0,0.0,0.0,0.0,
7929,0,50.0,856.0,5465.0,E,2.0,102409.0,98620.0,8499.0,0.0,0.0,0.0,8499.0,0.0,0.0,0.0,0.0,
7930,0,40.0,765.0,3560.0,E,1.0,34500.0,34740.0,0.0,12.0,9343.0,9557.0,0.0,0.0,3.0,0.0,1.0,
7931,1,50.0,875.0,18483.0,I,9.42,20196.18,4587.93,100000.0,7.67,25399.0,35177.0,100000.0,3.0,0.0,0.0,0.0,P1
7932,1,60.0,876.0,19295.0,E,41.17,9267.32,4527.81,56499.0,10.5,6566.0,14514.0,56499.0,0.0,2.0,0.0,3.0,P4
7933,1,40.0,824.0,4894.0,E,3.08,20495.4,8715.65,15599.0,12.5,931.0,56204.0,15599.0,0.0,2.0,1.0,1.0,P2
7934,0,24.0,452.0,1904.0,E,3.42,56.0,56.0,999.0,1.17,2602.0,2736.0,999.0,0.0,1.0,0.0,0.0,
7935,0,32.0,802.0,2219.0,E,1.08,34694.0,35134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7936,0,40.0,648.0,11858.0,E,0.92,7800.0,8951.0,4999.0,19.5,8476.0,5981.0,4999.0,0.0,1.0,2.0,2.0,
7937,1,40.0,798.0,10368.0,E,2.42,1267.94,245.81,19999.0,10.08,13855.0,14668.0,19999.0,1.0,0.0,0.0,1.0,P1
7938,0,50.0,828.0,4571.0,E,0.58,27162.0,27469.0,0.0,3.0,31272.0,33095.0,0.0,0.0,1.0,1.0,1.0,
7939,1,32.0,810.0,22218.0,I,1.83,7102.48,665.97,85000.0,14.17,258237.0,266335.0,85000.0,0.0,4.0,1.0,0.0,P2
7940,0,40.0,453.0,1763.0,E,2.08,861.0,851.0,999.0,3.42,807.0,767.0,999.0,0.0,1.0,0.0,1.0,
7941,0,24.0,660.0,1556.0,E,2.42,493.0,244.0,499.0,0.58,0.0,0.0,499.0,0.0,0.0,1.0,0.0,
7942,1,40.0,845.0,13788.0,E,3.08,3794.44,116.0,11399.0,7.83,13016.0,14858.0,11399.0,0.0,2.0,1.0,0.0,P2
7943,1,50.0,830.0,7246.0,I,1.08,2310.13,707.95,8199.0,2.92,17392.0,18206.0,8199.0,0.0,0.0,2.0,2.0,P3
7944,0,32.0,835.0,6393.0,E,3.33,106.0,213.0,19250.0,4.83,5064.0,6920.0,19250.0,0.0,2.0,1.0,0.0,
7945,1,50.0,802.0,3974.0,I,3.17,9136.41,1141.89,14800.0,3.83,3587.0,15480.0,14800.0,0.0,1.0,0.0,2.0,P4
7946,1,40.0,862.0,16661.0,I,2.5,5662.79,930.5,60000.0,13.58,2399.0,11594.0,60000.0,3.0,1.0,0.0,0.0,P1
7947,0,32.0,735.0,2716.0,E,2.08,24040.0,24040.0,2559.0,7.42,6155.0,5817.0,2559.0,0.0,2.0,0.0,0.0,
7948,1,50.0,483.0,4869.0,E,15.17,5232.36,1544.21,7900.0,8.42,21471.0,23399.0,7900.0,0.0,4.0,1.0,2.0,P2
7949,0,32.0,504.0,11171.0,E,4.33,18691.0,19576.0,0.0,6.08,72457.0,75052.0,0.0,0.0,6.0,1.0,0.0,
7950,1,50.0,826.0,6459.0,E,8.25,5210.68,189.4,24119.0,4.92,9590.0,18534.0,24119.0,0.0,0.0,1.0,1.0,P3
7951,0,24.0,659.0,4239.0,,4.5,6749.0,6294.0,7499.0,0.0,1977.0,0.0,7499.0,0.0,0.0,0.0,1.0,
7952,0,32.0,785.0,2260.0,E,6.25,2281.0,2465.0,2799.0,2.08,12909.0,13252.0,2799.0,0.0,0.0,1.0,1.0,
7953,0,40.0,788.0,5780.0,E,11.5,81505.0,67523.0,7799.0,6.08,1761.0,11820.0,7799.0,0.0,0.0,0.0,2.0,
7954,0,50.0,258.0,2658.0,E,1.58,8009.0,8009.0,0.0,7.25,93026.0,95174.0,0.0,2.0,0.0,0.0,0.0,
7955,0,40.0,860.0,14169.0,E,0.67,2235.0,2358.0,9699.0,10.58,54368.0,51513.0,9699.0,0.0,3.0,2.0,2.0,
7956,0,24.0,735.0,2873.0,E,0.17,38188.0,1912.0,0.0,4.08,2405.0,1955.0,0.0,0.0,2.0,2.0,0.0,
7957,1,60.0,817.0,4148.0,P,1.42,1875.52,513.66,3099.0,3.67,17144.0,19018.0,3099.0,0.0,0.0,1.0,1.0,P3
7958,1,40.0,723.0,5175.0,E,0.83,10275.91,1652.34,26199.0,0.42,38098.0,76335.0,26199.0,0.0,1.0,0.0,1.0,P2
7959,1,60.0,871.0,11734.0,,31.67,3068.46,1247.3,19299.0,11.92,13886.0,15714.0,19299.0,0.0,3.0,0.0,0.0,P2
7960,1,32.0,661.0,1308.0,E,3.17,10503.98,530.22,499.0,0.83,552.0,16512.0,499.0,0.0,0.0,0.0,1.0,P4
7961,1,32.0,828.0,8827.0,,2.0,2517.31,183.11,14399.0,4.42,131353.0,153880.0,14399.0,0.0,7.0,1.0,0.0,P2
7962,0,60.0,847.0,6409.0,E,1.08,12950.0,13168.0,0.0,11.67,101643.0,104919.0,0.0,0.0,0.0,0.0,3.0,
7963,0,24.0,565.0,2310.0,,1.42,1459.0,1512.0,1499.0,0.42,3286.0,3397.0,1499.0,0.0,1.0,0.0,0.0,
7964,0,40.0,445.0,1830.0,E,2.5,15675.0,15675.0,0.0,9.08,2184.0,2181.0,0.0,0.0,2.0,0.0,2.0,
7965,0,60.0,849.0,1267.0,E,0.08,1869.0,2018.0,0.0,6.33,595.0,588.0,0.0,0.0,1.0,2.0,0.0,
7966,0,50.0,648.0,4885.0,I,12.17,47570.0,48635.0,19600.0,12.33,4516.0,4327.0,19600.0,0.0,3.0,0.0,0.0,
7967,0,24.0,726.0,1333.0,I,1.42,562.0,625.0,2999.0,3.58,11158.0,11094.0,2999.0,0.0,2.0,0.0,0.0,
7968,0,40.0,712.0,6343.0,E,1.83,52969.0,53121.0,6999.0,7.92,2084.0,2132.0,6999.0,0.0,1.0,0.0,0.0,
7969,0,50.0,789.0,3320.0,E,4.67,25636.0,26156.0,2899.0,12.33,2717.0,2505.0,2899.0,0.0,2.0,0.0,2.0,
7970,0,60.0,859.0,2103.0,E,0.33,15547.0,15942.0,0.0,7.08,17968.0,18803.0,0.0,2.0,0.0,0.0,1.0,
7971,1,24.0,733.0,1639.0,E,2.58,3369.3,0.0,3499.0,0.33,5582.0,23097.0,3499.0,0.0,2.0,0.0,0.0,P2
7972,1,70.0,3.0,14276.0,E,13.17,2188.69,14.23,3449.0,23.92,281553.0,287068.0,3449.0,0.0,4.0,1.0,7.0,P4
7973,1,50.0,696.0,8935.0,I,12.92,6849.21,1430.7,50000.0,21.75,18971.0,23583.0,50000.0,0.0,4.0,2.0,0.0,P2
7974,1,40.0,804.0,14061.0,I,9.25,56480.8,708.28,90000.0,1.58,0.0,90125.0,90000.0,0.0,1.0,0.0,0.0,P2
7975,1,50.0,776.0,3801.0,,0.08,10000.0,3906.45,0.0,8.0,696.0,26400.0,0.0,0.0,0.0,2.0,0.0,P3
7976,1,40.0,656.0,24222.0,I,5.5,2466.98,1188.86,28000.0,5.33,103245.0,130070.0,28000.0,5.0,4.0,0.0,0.0,P1
7977,1,50.0,731.0,10351.0,I,13.17,14075.47,0.0,14901.0,22.75,56464.0,86480.0,14901.0,3.0,2.0,1.0,1.0,P1
7978,1,40.0,849.0,4041.0,E,3.58,1544.46,369.95,60000.0,12.0,134.0,2582.0,60000.0,0.0,2.0,0.0,0.0,P2
7979,0,70.0,889.0,10475.0,E,40.17,17354.0,18135.0,31199.0,30.08,15999.0,15973.0,31199.0,0.0,3.0,2.0,0.0,
7980,1,60.0,879.0,24835.0,E,9.5,9746.68,1693.33,51329.0,10.75,18031.0,36478.0,51329.0,0.0,9.0,3.0,0.0,P2
7981,0,60.0,394.0,3204.0,E,0.92,85997.0,86512.0,799.0,5.58,49292.0,50407.0,799.0,0.0,1.0,0.0,2.0,
7982,0,24.0,815.0,2376.0,E,2.17,347.0,1542.0,3999.0,0.0,0.0,0.0,3999.0,0.0,0.0,0.0,0.0,
7983,0,32.0,448.0,1854.0,E,7.75,1550.0,1842.0,2099.0,10.67,1222.0,1507.0,2099.0,0.0,1.0,0.0,0.0,
7984,1,40.0,852.0,14020.0,E,8.58,1760.89,569.98,2549.0,10.75,28111.0,29337.0,2549.0,4.0,2.0,1.0,0.0,P1
7985,0,24.0,701.0,3776.0,E,1.0,35638.0,36522.0,2999.0,1.17,0.0,0.0,2999.0,0.0,0.0,1.0,0.0,
7986,0,60.0,712.0,2161.0,E,6.83,1882.0,2010.0,2999.0,6.25,920.0,983.0,2999.0,2.0,1.0,0.0,1.0,
7987,0,40.0,705.0,3618.0,I,0.42,9153.0,9370.0,19999.0,0.83,3393.0,3579.0,19999.0,0.0,0.0,0.0,1.0,
7988,1,40.0,705.0,13432.0,E,9.33,8704.78,1342.85,36000.0,1.42,24227.0,35450.0,36000.0,0.0,4.0,0.0,1.0,P2
7989,1,60.0,587.0,6658.0,E,2.17,67651.45,2443.23,4999.0,12.0,40622.0,107827.0,4999.0,0.0,0.0,1.0,1.0,P3
7990,0,32.0,675.0,6633.0,E,2.75,37591.0,38886.0,12699.0,7.42,33877.0,33302.0,12699.0,0.0,2.0,0.0,1.0,
7991,1,70.0,884.0,7411.0,P,25.83,3510.04,312.94,8159.0,5.08,16501.0,19309.0,8159.0,0.0,2.0,0.0,1.0,P2
7992,1,32.0,781.0,3279.0,E,1.83,5171.11,1838.05,5199.0,3.92,5746.0,16213.0,5199.0,0.0,2.0,1.0,0.0,P2
7993,0,60.0,826.0,11626.0,I,3.17,49673.0,51842.0,24000.0,1.25,42441.0,43109.0,24000.0,0.0,1.0,1.0,0.0,
7994,1,40.0,779.0,19601.0,,6.67,32465.52,12645.44,46719.0,8.58,247694.0,259912.0,46719.0,0.0,13.0,2.0,1.0,P2
7995,1,50.0,803.0,2608.0,E,1.42,21945.26,607.91,4000.0,5.25,15210.0,54526.0,4000.0,0.0,2.0,0.0,0.0,P2
7996,1,32.0,728.0,3312.0,E,1.33,1271.84,0.0,2999.0,4.92,24456.0,35747.0,2999.0,0.0,1.0,1.0,3.0,P4
7997,1,50.0,797.0,4662.0,E,1.08,11312.54,692.3,30400.0,10.92,5686.0,15947.0,30400.0,0.0,2.0,1.0,0.0,P2
7998,0,50.0,790.0,9680.0,,15.25,4076.0,23034.0,17000.0,5.0,124794.0,102997.0,17000.0,0.0,3.0,0.0,2.0,
7999,1,70.0,908.0,14914.0,E,24.17,1455.85,34.54,106269.0,20.33,15725.0,19972.0,106269.0,0.0,3.0,0.0,1.0,P2
8000,1,40.0,910.0,7908.0,E,5.75,6171.24,26.54,35799.0,11.25,13233.0,22749.0,35799.0,0.0,2.0,1.0,0.0,P2
8001,1,50.0,905.0,9688.0,E,5.0,5767.57,0.0,43999.0,5.92,2380.0,25271.0,43999.0,0.0,0.0,1.0,2.0,P4
8002,0,40.0,725.0,2285.0,E,1.58,741.0,741.0,0.0,7.33,1705.0,1794.0,0.0,0.0,1.0,0.0,1.0,
8003,0,50.0,740.0,1722.0,E,2.75,3866.0,3984.0,499.0,7.75,0.0,322.0,499.0,0.0,2.0,2.0,0.0,
8004,0,32.0,658.0,1697.0,E,3.25,1282.0,1436.0,0.0,3.92,1475.0,646.0,0.0,0.0,1.0,1.0,0.0,
8005,0,60.0,696.0,2649.0,E,3.0,5271.0,5071.0,4799.0,1.42,10464.0,9394.0,4799.0,0.0,2.0,2.0,1.0,
8006,0,24.0,710.0,1498.0,E,0.58,850.0,1010.0,1499.0,0.0,0.0,0.0,1499.0,0.0,0.0,0.0,0.0,
8007,0,70.0,791.0,15717.0,E,43.58,26910.0,24480.0,27679.0,4.33,40710.0,43567.0,27679.0,3.0,0.0,0.0,2.0,
8008,0,60.0,461.0,2343.0,E,1.58,698.0,834.0,0.0,3.0,2388.0,2259.0,0.0,0.0,1.0,0.0,0.0,
8009,0,32.0,831.0,4952.0,E,4.17,9820.0,10000.0,28000.0,2.67,0.0,0.0,28000.0,0.0,0.0,1.0,0.0,
8010,1,60.0,774.0,9192.0,I,15.0,2370.16,550.94,21900.0,3.67,29764.0,30713.0,21900.0,0.0,1.0,0.0,1.0,P2
8011,0,40.0,700.0,1374.0,,2.5,812.0,902.0,2099.0,1.33,537.0,695.0,2099.0,0.0,0.0,1.0,0.0,
8012,1,50.0,870.0,16761.0,I,1.92,4423.02,273.95,67850.0,13.25,771.0,6978.0,67850.0,0.0,2.0,1.0,2.0,P2
8013,1,60.0,899.0,4819.0,E,17.25,1773.65,213.08,4499.0,8.83,0.0,33921.0,4499.0,0.0,1.0,0.0,0.0,P2
8014,0,60.0,893.0,5945.0,I,0.25,29000.0,29762.0,0.0,20.5,4092.0,4092.0,0.0,0.0,0.0,1.0,2.0,
8015,1,32.0,694.0,4099.0,I,0.25,10430.6,1397.5,20000.0,2.0,18954.0,23481.0,20000.0,0.0,0.0,1.0,1.0,P3
8016,0,32.0,662.0,3163.0,E,0.17,4342.0,4540.0,4600.0,5.08,10099.0,14778.0,4600.0,3.0,0.0,0.0,0.0,
8017,0,60.0,715.0,34399.0,,13.42,99329.0,103866.0,100200.0,16.67,523776.0,583018.0,100200.0,4.0,22.0,1.0,5.0,
8018,0,50.0,747.0,2956.0,I,2.17,4174.0,4263.0,0.0,2.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
8019,1,40.0,725.0,11858.0,E,1.25,44816.68,21593.56,19999.0,12.33,9369.0,53262.0,19999.0,0.0,1.0,1.0,0.0,P2
8020,1,24.0,744.0,2186.0,E,7.0,17995.74,7245.11,29999.0,5.75,1045.0,12332.0,29999.0,0.0,0.0,0.0,1.0,P4
8021,1,40.0,848.0,6318.0,,15.0,4712.38,1301.64,11629.0,9.0,60.0,7067.0,11629.0,0.0,1.0,0.0,0.0,P2
8022,0,50.0,463.0,1689.0,E,3.42,3102.0,4212.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,
8023,1,40.0,810.0,20404.0,I,0.25,16981.96,6568.34,99999.0,9.83,223314.0,232597.0,99999.0,1.0,6.0,2.0,2.0,P2
8024,0,32.0,657.0,1581.0,E,0.83,9343.0,9434.0,99.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,
8025,0,60.0,868.0,12711.0,I,1.0,15706.0,16389.0,26800.0,6.75,47640.0,47364.0,26800.0,0.0,3.0,3.0,1.0,
8026,0,40.0,651.0,17879.0,I,7.5,360538.0,360044.0,100000.0,12.83,379.0,379.0,100000.0,3.0,0.0,1.0,0.0,
8027,1,40.0,829.0,13440.0,E,2.33,2177.51,1083.6,22999.0,10.5,55053.0,57310.0,22999.0,0.0,2.0,2.0,1.0,P2
8028,0,60.0,879.0,20702.0,E,15.08,20308.0,69651.0,209700.0,8.08,7579.0,8141.0,209700.0,4.0,1.0,0.0,0.0,
8029,0,40.0,682.0,13547.0,E,4.0,3469.0,1083.0,3199.0,1.58,645297.0,646307.0,3199.0,0.0,3.0,0.0,2.0,
8030,1,70.0,785.0,19642.0,E,24.92,38072.27,9641.4,84000.0,29.58,14217.0,57302.0,84000.0,3.0,4.0,2.0,2.0,P2
8031,0,60.0,896.0,16173.0,E,39.83,4358.0,4563.0,0.0,13.08,45464.0,46476.0,0.0,0.0,4.0,3.0,0.0,
8032,0,60.0,853.0,25050.0,E,16.17,64302.0,67889.0,81500.0,4.0,227123.0,228154.0,81500.0,0.0,4.0,1.0,1.0,
8033,1,32.0,766.0,2235.0,E,1.17,1718.51,604.38,6799.0,1.08,765.0,1386.0,6799.0,0.0,0.0,2.0,0.0,P3
8034,1,50.0,862.0,5076.0,E,0.08,3079.16,1080.99,11699.0,9.92,13866.0,16067.0,11699.0,0.0,3.0,0.0,2.0,P2
8035,0,60.0,859.0,13763.0,E,8.33,1163.0,1454.0,11753.0,10.0,44386.0,40132.0,11753.0,0.0,2.0,0.0,2.0,
8036,1,50.0,842.0,3014.0,E,4.67,1361.89,32.8,2999.0,1.5,5143.0,7183.0,2999.0,0.0,2.0,0.0,0.0,P2
8037,0,40.0,832.0,1416.0,E,2.25,635.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8038,1,40.0,770.0,2881.0,E,7.08,3601.14,385.87,0.0,8.67,13537.0,16677.0,0.0,0.0,0.0,2.0,0.0,P3
8039,1,40.0,853.0,16860.0,E,1.0,10406.33,818.83,41500.0,10.58,64126.0,76755.0,41500.0,0.0,4.0,0.0,0.0,P2
8040,1,32.0,634.0,3776.0,I,5.5,10906.68,2399.01,9999.0,4.42,406.0,8927.0,9999.0,0.0,0.0,0.0,1.0,P4
8041,0,50.0,822.0,5656.0,P,1.5,9216.0,9163.0,8498.0,3.0,0.0,3168.0,8498.0,0.0,1.0,3.0,0.0,
8042,1,70.0,847.0,20156.0,E,12.42,2945.96,764.94,50100.0,14.33,360387.0,392944.0,50100.0,0.0,4.0,1.0,3.0,P2
8043,0,40.0,801.0,7651.0,I,2.33,447.0,1043.0,2499.0,9.75,17669.0,17763.0,2499.0,0.0,1.0,1.0,2.0,
8044,1,40.0,771.0,3461.0,E,0.42,3662.01,436.62,0.0,1.0,1277.0,4230.0,0.0,0.0,4.0,0.0,0.0,P2
8045,0,50.0,844.0,2037.0,E,1.0,34374.0,34714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8046,0,70.0,868.0,8960.0,I,35.0,3714.0,2720.0,62200.0,4.0,5590.0,6323.0,62200.0,0.0,0.0,0.0,1.0,
8047,1,40.0,797.0,3378.0,E,13.33,16809.53,8052.93,16819.0,7.67,5835.0,13236.0,16819.0,0.0,2.0,1.0,2.0,P2
8048,0,32.0,360.0,4082.0,E,2.83,510.0,510.0,499.0,5.58,16907.0,16828.0,499.0,0.0,3.0,3.0,3.0,
8049,0,40.0,846.0,3966.0,E,3.25,10737.0,11192.0,0.0,8.5,7602.0,8119.0,0.0,0.0,0.0,2.0,0.0,
8050,1,60.0,883.0,8504.0,I,17.25,3552.28,1330.75,50600.0,12.83,0.0,3032.0,50600.0,0.0,0.0,3.0,0.0,P3
8051,0,60.0,588.0,6442.0,E,0.08,31614.0,30567.0,2999.0,5.42,34790.0,35615.0,2999.0,1.0,1.0,1.0,1.0,
8052,0,32.0,789.0,2467.0,E,5.83,569.0,201.0,699.0,1.42,1440.0,2046.0,699.0,0.0,1.0,0.0,0.0,
8053,0,70.0,865.0,2716.0,,1.08,910.0,995.0,4499.0,5.83,1199.0,1091.0,4499.0,0.0,1.0,0.0,0.0,
8054,0,50.0,735.0,2641.0,E,2.0,451.0,1427.0,2399.0,2.42,15152.0,15384.0,2399.0,2.0,0.0,2.0,1.0,
8055,1,32.0,789.0,4389.0,E,8.0,12202.07,1331.63,24500.0,8.17,19678.0,51942.0,24500.0,5.0,1.0,0.0,1.0,P1
8056,1,50.0,843.0,12032.0,,15.58,1890.03,168.15,2799.0,12.92,10223.0,22471.0,2799.0,0.0,3.0,0.0,0.0,P2
8057,0,24.0,761.0,1614.0,E,2.08,35.0,75.0,299.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,
